channelId,channelTitle,label,label_id,shortDesc,confidence,knowledge_source,evidence,shortlist_count
UCM2FoYtC-2PQzMr_gDfQnHg,No Film School,Film & TV,film-tv,"Film, TV, and tech news to help make you a better filmmaker.",0.9,both,"The channel title 'No Film School' and the description focus on film and TV, indicating a strong emphasis on filmmaking and related content.",12
UCeE3lj6pLX_gCd0Yvns517Q,Ozzy Man Reviews,Film & TV,film-tv,"Reviewing wildlife, sport, WTF viral vids, conducting celeb interviews, and analysing the odd tv show or movie (it all started with GoT in 2014). Bloody tellin' it straight. No bullshit.",0.8,both,"The channel reviews wildlife, sports, viral videos, and conducts celebrity interviews, with a specific mention of analyzing TV shows and movies, indicating a strong focus on film and television content.",12
UCrRttZIypNTA1Mrfwo745Sg,Paramount Plus,Film & TV,film-tv,"Now this is peak streaming. The stars have aligned! Paramount+ is the streaming home of SHOWTIME®. Get the Paramount+ Premium Plan - hit movies, can't-miss series, and live sports await. With Paramount+ you can stream over 40,000 episodes a",0.95,both,"The channel title 'Paramount Plus' and description highlight its focus on streaming movies, TV shows, and exclusive series, indicating a strong connection to film and television content.",12
UCxPmXKxJcDAhuYVHeFFyGTA,Sebastian Maniscalco,Film & TV,film-tv,IT AIN'T RIGHT TOUR 2024 happening now! TOUR 2025 tickets are officially on sale now! #BOOKIE streaming now on MAX #ThePeteAndSebastianShow Tuesdays SebastianLive.com,0.9,both,"The channel features Sebastian Maniscalco, a well-known comedian and actor, and promotes his tour and streaming content on MAX, indicating a strong connection to film and television.",12
UCry6nxAo2tfVyO6lEboiU3w,The Carol Burnett Show Official,Film & TV,film-tv,"Cited as one of the best TV shows of all time by TV Guide, Entertainment Weekly, TIME, Rolling Stone, and others, “The Carol Burnett Show” is among the originators of the sketch comedy format. All 11 seasons of one of the most acclaimed and",0.95,both,"The channel focuses on 'The Carol Burnett Show,' a highly acclaimed TV series known for its sketch comedy format, which aligns with the film & TV category.",12
UCJ0uqCI0Vqr2Rrt1HseGirg,The Late Late Show with James Corden,Film & TV,film-tv,This is the official YouTube channel for The Late Late Show with James Corden on CBS.,0.9,both,"The channel is for 'The Late Late Show with James Corden', a popular television show known for its celebrity interviews and musical performances, indicating a strong connection to film and television content.",12
UCMtFAi84ehTSYSE9XoHefig,The Late Show with Stephen Colbert,Film & TV,film-tv,"Welcome to the official YouTube channel for ""The Late Show with Stephen Colbert""! Weeknights at 11:35pm/10:35c. Stream on Paramount+. www.paramountplus.com/lateshow",0.95,both,"The channel is for 'The Late Show with Stephen Colbert', a well-known late-night talk show, indicating a focus on film and television content.",12
UCaWd5_7JhbQBe4dknZhsHJg,WatchMojo.com,Film & TV,film-tv,"We bring you top 10 lists across a variety of topics, including Music, TV, Film, and Video Games. With 6 or more fresh lists published daily, there’s always something new to discover. Subscribe for daily updates and explore our extensive co",0.9,both,"The channel focuses on top 10 lists related to movies, TV shows, and pop culture, which aligns closely with the film-tv category.",12
UClgRkhTL3_hImCAmdLfDE4g,YouTube Movies,Film & TV,film-tv,"YouTube's movies destination featuring the latest new releases, blockbusters and more.",0.95,text_clues,"The channel title 'YouTube Movies' and description indicate a focus on movies and new releases, aligning it closely with the film and TV category.",12
UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,Finance,finance,"Founder Acquisition.com, Co-Founder Skool.com. My new book $100M Money Models is out. [3.6M copies sold] Get yours now at https://go.acq.com",0.9,both,"The channel is run by Alex Hormozi, a known figure in the finance and entrepreneurship space, and the description mentions his book on money models, indicating a focus on finance.",12
UCcNrmSXswsMJzuaSQknziTw,Make Money Matt,Finance,finance,"My name's Matt Par and on this Make Money Matt channel I share strategies on how to grow on YouTube and build a digital career. If you're looking for legitimate ways to work from home, make sure to subscribe!",0.9,text_clues,"The channel focuses on strategies to make money and build a digital career, which aligns closely with personal finance and money management.",12
UCru5yi7yq_Y8Q4Ye4eB0r2Q,MHFIN,Finance,finance,"I make entertaining finance videos with topics ranging from inflation to bitcoin. Disclaimer: All videos are provided for informational purposes only. Nothing contained herein should be construed as an offer, solicitation, or recommendation",0.9,text_clues,"The channel focuses on finance topics such as inflation and bitcoin, which directly aligns with the finance category.",12
UC6ITJIW6jgrrP5irR7WoHrw,Sean Dollwet,Finance,finance,"No BS business and investing advice by a 28 year old millionaire. If you want to learn how I built a simple publishing business that makes multiple -six figures a year passively and travel the world, check out the free training here 👉 http",0.9,both,"The channel focuses on business and investing advice, indicating a strong emphasis on personal finance and money management, which aligns with the finance category.",12
UCcaKZ3y-OXjmZZGD-OL--MQ,Self Publishing Empire,Finance,finance,"I'm Craig and I'm turning my online side hustle on Amazon KDP into a Self Publishing Empire through self publishing low, medium, and high content books online via Amazon KDP. Join me as I turn my side hustle into a full-time online passive ",0.85,both,"The channel focuses on turning a side hustle into a full-time income stream, discussing financial freedom, income reports, and money-making tips, which aligns with finance content.",12
UCUol4EQWxfmxKUCiKjHxUjA,Smart Money Tactics,Finance,finance,"Hi There! My name is Alen and welcome to my channel Smart Money Tactics! On this channel, I posted videos on affiliate marketing strategies, YouTube and other ways you can make money online. I will bring you as many ideas as possible for yo",0.9,both,"The channel focuses on making money online, affiliate marketing, and financial freedom, which aligns closely with personal finance and money management.",12
UC7kCeZ53sli_9XwuQeFxLqw,Ticker Symbol: YOU,Finance,finance,"Investing in innovation starts with understanding it. My name is Alex. Before becoming a full-time investor, I spent 8 years as a rocket scientist at MIT Lincoln Laboratory. I hold a BE in Electrical Engineering, an ME in Systems Engineerin",0.9,both,"The channel focuses on investing in innovation, which aligns with finance, and the creator's background in engineering and technology supports the analysis of advanced technologies for investment purposes.",12
UCrk7jhruZVuLshUNh1qUi4g,COGconnected,Gaming,gaming,"COGconnected is your go to spot for news, reviews, videos, previews and editorials on all things gaming with a little geek culture thrown in for good measure. From indies to the big guns, this team of 30+ writers is dedicated to honest cove",0.95,both,"The channel title 'COGconnected' and the description emphasize coverage of gaming news, reviews, and culture, indicating a strong focus on video games.",12
UCe0TLA0EsQbE-MjuHXevj2A,ATHLEAN-X™,Health & Fitness,health-fitness,"Welcome to ATHLEAN-X™ on YouTube! This is where you can find all the latest FREE workouts, nutrition and training advice to get you on your way to a healthy, leaner, more muscular, athletic body by training like an athlete. Learn from the p",0.95,both,"The channel focuses on workouts, nutrition, and training advice for achieving a healthy and athletic body, which aligns with health and fitness content. Additionally, the mention of Jeff Cavaliere, a known figure in fitness, supports this categorization.",12
UCzOlf72W0G4SJBHu9HxR7ng,Crazy About Life,Health & Fitness,health-fitness,"Runner and Cyclist, decided to leave bad habits behind and started embracing healthy living. My wife and boy keeps me motivated. Follow along, hopefully someone out there can be inspired! Visit www.s4k.co.za to see some of the projects we a",0.9,both,"The channel focuses on healthy living, running, and cycling, which aligns with the health & fitness category. The description also emphasizes motivation and inspiration related to physical health.",12
UCyA6KQ8PgP98E0ToIdq8c7A,Dr. Alex Tubio,Health & Fitness,health-fitness,Houston Filipino Chiropractor To schedule an appointment: Visit: https://www.DrAlexTubio.com/ Email: DrTubio@gmail.com,0.9,text_clues,"The channel title and description indicate a focus on chiropractic care, which falls under health and fitness.",12
UCXnFys9ZXBE0uyDhKHUi-dA,Dr. Andrea Furlan,Health & Fitness,health-fitness,"I am a physician, scientist and professor of Medicine in Toronto, Ontario, Canada. 2022 Toronto's Top Doctor in Pain Management https://streetsoftoronto.com/top-doctors/ This Youtube Channel is for education about the causes, prevention, tr",0.9,both,"The channel focuses on chronic pain management and rehabilitation, which falls under health and fitness, and the description highlights Dr. Furlan's expertise in physical medicine.",12
UCFAsatVhnrL8j7NXVWvK23A,Dr. Leo,Health & Fitness,health-fitness,"Welcome to my channel, where you can watch educational videos on the topics of weight loss and healthy lifestyle. I achieved my Bachelor in Bioengineering in 2015 at the Norwegian University of Science and Technology, and my Medical Degree ",0.9,both,"The channel focuses on weight loss and healthy lifestyle, which aligns with health and fitness content. The creator's background in bioengineering and medicine supports the educational aspect.",12
UCIe2pR6PE0dae9BunJ38F7w,Dr. Sten Ekberg,Health & Fitness,health-fitness,"Health Channel that focuses on all aspects of Natural Health & Wellness featuring Olympic decathlete & holistic doctor, Dr. Sten Ekberg with Wellness For Life. You'll learn to master holistic health, stay healthy naturally, live longer and ",0.95,both,"The channel focuses on natural health and wellness, featuring a holistic doctor and covering topics like nutrition, weight loss, and healthy diets, which aligns closely with the health and fitness category.",12
UCSsAoV6KrfZZ71Kkwb_GWVA,Dr. Susan Hardwick-Smith,Health & Fitness,health-fitness,"Meet Dr. Susan, a renowned Board-Certified Gynecologist and Certified Menopause Practitioner through the Menopause Society (former NAMS), focused on hormone optimization, sexual wellness, and longevity. She's the pioneering force behind the",0.95,both,"The channel focuses on gynecology, hormone optimization, and wellness strategies, which align closely with health and fitness topics. Additionally, Dr. Susan's accolades and expertise in midlife wellness further support this classification.",12
UCKvJ_vxZZoN5yeWBU2CVGcQ,Fit Father Project - Fitness For Busy Fathers,Health & Fitness,health-fitness,"We help Dads, and men over 40 lose weight, build muscle, and create lifelong health for themselves and their family! We've helped tens of thousands of busy dads in over 100 countries get in better shape and better health. Our team of men's ",0.95,both,"The channel focuses on fitness for busy fathers, specifically targeting men over 40, which aligns with health and fitness content. The description emphasizes weight loss, muscle building, and health improvement, further confirming its categorization.",12
UCIma2WOQs1Mz2AuOt6wRSUw,KenDBerryMD,Health & Fitness,health-fitness,"Evidence-Based Nutrition + Ancestral Health I’m Dr. Ken Berry, a Board Certified Family Physician, and the Proper Human Diet (PHD) is your roadmap to reclaiming your health. With over 20 years as a family physician, I’ve treated thousands o",0.95,both,"The channel focuses on evidence-based nutrition and ancestral health, promoting low-carb and keto diets, which aligns closely with health and fitness content.",12
UCnAGH-jp4YXl30rir1BPrxA,Keto Recipes,Health & Fitness,health-fitness,Dr. Eric Berg is a chiropractor who has 30 years of experience in healthcare and specializes in healthy ketosis and intermittent fasting. You may know Dr. Berg from his popular YouTube channel (with over 13M subscribers) where he breaks dow,0.95,both,"The channel focuses on keto recipes and health topics, led by Dr. Eric Berg, a chiropractor specializing in health and weight loss, indicating a strong emphasis on health and fitness.",12
UCKqf_mRynhJ_o0oGOH4VNvg,"Marla Heller, MS, RD, Mediterranean & DASH expert",Health & Fitness,health-fitness,Marla Heller is a DASH diet expert and the NY Times bestselling author of 5 DASH diet books. Marla's Mission is making the DASH diet easy to understand and easy to follow. The DASH diet is based on the National Institutes of Health research,0.95,both,"The channel focuses on the DASH diet, which is directly related to nutrition and wellness, as indicated by the title and description emphasizing health benefits and dietary guidance.",12
UCkRhsBbu0tvQrXBtvpl0kIg,Peaches Skin Care,Health & Fitness,health-fitness,"We want to help you love the skin you're in. You don't need makeup or foundation to cover up your skin if you take care of it properly, and that's what we're here to help you with. Our belief is simple - no peels, no lasers, no injectables,",0.9,both,"The channel focuses on skin care and natural methods for maintaining skin health, aligning with health and wellness themes, while the description emphasizes non-invasive procedures, which is a key aspect of health and fitness.",12
UCnA2IGSh8jOPPiz20oamKzA,Planet Fitness Beginner,Health & Fitness,health-fitness,"For $10 a month and 24/7 access to the gym plus a free trainer anytime you'd like, you'd be crazy not to join Planet Fitness! We're going to show you everything you need to know about joining planet fitness and the basics of working out her",0.9,both,"The channel focuses on Planet Fitness, a well-known gym brand, and provides content related to fitness basics, which aligns with health and fitness themes.",12
UCEtMRF1ywKMc4sf3EXYyDzw,ScottHermanFitness,Health & Fitness,health-fitness,I focus on keeping things simple. The basics work and all you need to do is stick to them and be consistent to have your dream body and live your best life. 🏆 GET MY FREE PROGRAM NOW: https://muscularstrength.com/guaranteed_gains_sign_up_F,0.95,both,"The channel title 'ScottHermanFitness' and the description focus on fitness, body transformation, and wellness, indicating a strong emphasis on health and fitness content.",12
UC00LJoYxVb0T8e5miMBl0EQ,Southwestern Health Resources,Health & Fitness,health-fitness,"Southwestern Health Resources (SWHR) is a national leader in population-based healthcare. Combining the strengths of UT Southwestern Medical Center and Texas Health Resources, we are an integrated, patient-centered network of academic and c",0.9,text_clues,"The channel focuses on population-based healthcare and patient-centered care, which aligns closely with health and wellness topics.",12
UCJASBOyF4Fkd26SIwRhLuZw,Tone and Tighten,Health & Fitness,health-fitness,"Hi - I'm Jared! I am a doctor of physical therapy who specializes in rehabilitating orthopedic (back, neck, shoulder, knee, etc) and postpartum (diastasis recti) conditions. I love being fit, healthy, strong, and active, and hope to help yo",0.95,both,"The channel focuses on physical therapy, rehabilitation, and fitness goals, which aligns closely with health and fitness content. The description emphasizes exercises and treatments for physical conditions, reinforcing its categorization.",12
UC1LpsuAUaKoMzzJSEt5WImw,Asianometry,History,history,"Video essays on business, economics, and history. Sometimes about Asia, but not always. For general mail: hello@asianometry.com For business inquiries: business@asianometry.com I don't have an Asianometry Telegram. Don't fall for comment sc",0.8,text_clues,"The channel focuses on video essays about business, economics, and history, indicating a strong emphasis on historical analysis.",12
UC4QZ_LsYcvcq7qOsOhpAX4A,ColdFusion,History,history,"Hi, my name is Dagogo Altraide and I create and narrate all the videos on here. This channel aims to let you experience the cutting edge of the world around us in a relaxed atmosphere. Learn the captivating stories about how our world came ",0.8,both,"The channel focuses on captivating stories about technological history and the evolution of the world, as indicated in the description, while also being authored by Dagogo Altraide, who has written a book on technology history.",12
UC9MAhZQQd9egwWCxrwSIsJQ,HISTORY,History,history,"The HISTORY® Channel, a division of A+E Global Media, is the premier destination for historical storytelling. From best-in-class documentary events, to a signature slate of industry leading nonfiction series and premium fact-based scripted ",0.95,both,"The channel title 'HISTORY' and the description emphasize historical storytelling and documentary events, aligning perfectly with the 'history' category.",12
UCAPciy143ZBXBrFpCVPnWDg,The Randall Carlson,History,history,"Welcome. Here, we explore the profound mysteries of our world—where science, symbolism, and ancient wisdom converge. I'm Randall Carlson, and for over five decades I've studied the hidden patterns of nature, the cataclysms that have shaped ",0.9,both,"The channel focuses on ancient wisdom, historical cataclysms, and humanity's forgotten legacy, indicating a strong emphasis on historical themes.",12
UC88lvyJe7aHZmcvzvubDFRg,Timeline - World History Documentaries,History,history,"Welcome to Timeline - the home of world history. Every week we'll be bringing you one-off documentaries and series from the world's top broadcasters, including the BBC, Channel 4, Discovery and PBS. We'll be exploring the mysteries of ancie",0.95,both,"The channel focuses on world history documentaries, exploring historical events and figures, which aligns directly with the 'history' category. The description mentions topics like ancient Egypt and the World Wars, further supporting this classification.",12
UC6AFPIXFIHYZItD0fmgDN9Q,Above Ground Pool Builder,Home & Garden,home-garden,Your above-ground pool installation specialists. Providing above-ground pool and liner installations since 1997.,0.9,text_clues,"The channel focuses on above-ground pool installation, which falls under home improvement and gardening.",12
UCIXKkzlHjD1rUPOLRfJZvrg,Becki and Chris,Home & Garden,home-garden,"Becki's new channel:https://www.youtube.com/@beckipeckham We're Becki and Chris, we produce content centered around our home renovation, DIY projects, and vehicle-based adventure filmmaking, creating unique series and films along the way. B",0.9,both,"The channel focuses on home renovation and DIY projects, which aligns closely with the home & garden category. Additionally, the description mentions vehicle-based adventure filmmaking, indicating a lifestyle aspect, but the primary content is home improvement.",12
UCNWb1R70xnomfDf6Iu0uZ2Q,Burkland Gardens,Home & Garden,home-garden,"Burkland Gardens is a plant nursery in Washington state specializing in dwarf and unusual conifers owned by Travis and Jessi McNeal. Travis' father, Gil McNeal, is our grower and nursery manager and previously owned and operated Perennial L",0.9,both,"The channel focuses on a plant nursery specializing in dwarf conifers, which aligns with gardening and home improvement themes.",12
UCARXOI1UlItgIevoI5jZViQ,CaliKim29 Garden & Home DIY,Home & Garden,home-garden,"If you're looking to grow fresh, organic food in simple and cost-effective ways, CaliKim is your go-to guide for all things gardening! Whether you're a beginner or a seasoned gardener, regardess of your location, or the size of your gardeni",0.95,both,"The channel focuses on gardening and DIY projects, emphasizing growing organic food, which aligns closely with the home and garden category.",12
UCEAY1udDi0HBnu7BbxDsJUg,DIY PETE,Home & Garden,home-garden,"Interested in Sponsorships, Reviews, or working together? Please send all inquiries to: diypete@influint.co I have some of the most in-depth video tutorials on how to build concrete tables, wood tables, and basic welding and plasma cutting ",0.9,both,"The channel focuses on DIY projects related to building furniture and home improvement, which aligns with the home & garden category.",12
UCSbyncU597LMwb3HhnAI_4w,Epic Gardening,Home & Garden,home-garden,"We exist to help you grow. Dive in to our in-depth grow guides, inspiration, tips, and tricks.",0.9,text_clues,"The channel title 'Epic Gardening' and the description focus on gardening and growing, which aligns closely with the home and garden category.",12
UC_kg1A_YPAa66hZWq7VPg7Q,Garden Answer,Home & Garden,home-garden,Garden Answer | Fun DIY and Garden Videos www.youtube.com/gardenanswer www.facebook.com/gardenanswer Twitter @gardenanswer contact@gardenanswer.com,0.95,text_clues,"The channel title 'Garden Answer' and the description 'Fun DIY and Garden Videos' clearly indicate a focus on gardening and DIY projects, aligning it with the home and garden category.",12
UCigpI42Fq8aYp6IDIoDSqQQ,Garden Style nw,Home & Garden,home-garden,"Sharpen your gardening skills and gain expert advice from Nursery owner, Garden Designer and Horticulturist Debbie Cassidy. Garden Style design advice and the latest tips, tricks and trends to inspire you to get your hands dirty! Loaded wit",0.95,both,"The channel focuses on gardening skills, expert advice, and design tips, which aligns closely with the home and garden category. The description emphasizes gardening techniques and design, indicating a strong connection to home improvement and gardening.",12
UCWsI0LmiDyezbnN2JCL4P9w,Gardener Scott,Home & Garden,home-garden,"The Gardener Scott channel offers thorough videos that show how to garden, explanations of why it works, gardening philosophy to keep it enjoyable, and demonstrations of all steps in the process. With more than 500 helpful videos, new video",0.95,both,"The channel focuses on gardening techniques, philosophy, and practical advice, which aligns closely with the home and garden category. The description emphasizes gardening skills and knowledge, indicating a strong connection to home improvement and gardening.",12
UCnPPpuLBjQZYC6M2BDxd0Ew,Gardening Products Review,Home & Garden,home-garden,"Honest, unbiased reviews of a wide range of gardening products. If it's used in the garden, we review it! We show you the good, the bad and the ugly for - all kinds of power tools (from mowers, blowers, and string trimmers to chainsaws and ",0.95,both,"The channel focuses on gardening products and how-to videos related to gardening, which aligns closely with the home and garden category.",12
UCptL6_qMImyW_yZwiMjQdpg,Gary Pilarchik (The Rusted Garden),Home & Garden,home-garden,"This is a 'Teaching Channel' that is dedicated to vegetable gardening and growing food. Use the timestamps to navigate quickly through longer videos. However, I typically make short and to the point educational videos. My goal is to quickly",0.9,both,"The channel focuses on vegetable gardening, which aligns with home improvement and gardening topics, as indicated in the title and description.",12
UC9r61qohBg1qgGty4_WzojA,GrowVeg,Home & Garden,home-garden,We're passionate organic gardeners who love growing our own food and helping others. We produce the very best vegetable garden planning apps and garden layout software to help you get the most from your garden. Use the links below or contac,0.95,both,"The channel title 'GrowVeg' and the description emphasize organic gardening and vegetable garden planning, which aligns closely with the home and garden category.",12
UC5PA3oLhFbaba-LlbR_xVNg,joegardenerTV,Home & Garden,home-garden,"Welcome to joegardenerTV. My passion is organic gardening & growing food. I created this channel to teach you everything you need to know to grow like a pro - no experience required! In fact, I've been teaching people how to garden for over",0.9,both,"The channel focuses on organic gardening and teaching gardening skills, which aligns with the home and garden category. Joe Lamp'l's experience in gardening shows further supports this classification.",12
UCUnFheTbVpASikm0YPb8pSw,Learn Organic Gardening at GrowingYourGreens,Home & Garden,home-garden,Growing Your Greens is one of the most watched gardening show on youtube. It's a fun and enlightening show on how to grow food at your home and beyond. John provides you with tips and tricks as well as shares his experiences growing food at,0.95,both,"The channel focuses on organic gardening, providing tips on growing food, which aligns closely with the home & garden category. The description emphasizes gardening and sustainable practices, reinforcing this choice.",12
UCReiNw77Lw8Es5VMNekirrw,Leggari Products,Home & Garden,home-garden,"Leggari is a coating based channel (metallic epoxy & concrete overlay) that will show you how you can use our products as amazing DIY projects to transform your existing surfaces! You can renovate things like kitchen, bathrooms, basements, ",0.9,both,"The channel focuses on DIY projects for home renovation using coatings, which aligns with home improvement and gardening themes.",12
UCVGVbOl6F5rGF4wSYS6Y5yQ,MIgardener,Home & Garden,home-garden,"Welcome to MIgardener! Learn how to garden easier, smarter, and have more fun gardening! Join me for weekly videos about organic gardening, self-sustainability, homesteading, farming, tips & tricks, healthy recipes and much more. Together, ",0.9,both,"The channel focuses on gardening, organic practices, and self-sustainability, which aligns closely with the home and garden category.",12
UCejgtTHroWI5sF_2-fuiF4Q,Nature's Always Right,Home & Garden,home-garden,"Explore gardening, homesteading, regenerative agriculture, and DIY farming with me, Steven. Follow my journey as I build regenerative farms and visit others worldwide. Discover natural techniques for growing vegetables, building soil, raisi",0.95,both,"The channel focuses on gardening, homesteading, and regenerative agriculture, which aligns closely with home improvement and DIY projects in the home & garden category.",12
UCcJceGUaevGlP7s2xzL9akA,Next Level Gardening,Home & Garden,home-garden,"If you’re a beginning gardener or someone who has been growing food and flowers for years, I will help you take your gardening expertise to the next level and have fun doing it. I've been gardening for 30 years, 10 of which I was mentored b",0.95,both,"The channel focuses on gardening, which is directly related to home improvement and gardening, as indicated by the title and description emphasizing gardening expertise and organic growing.",12
UCQGv_dy-oLeu5SSgz2_8i8w,Project Diaries,Home & Garden,home-garden,"Welcome to Project Diaries! ​ Project Diaries is an ever growing Gardening Community and information Youtube Channel based on projects I've done or have been interested in doing as Hobbies using free, very cheap or recycled materials. I als",0.95,both,"The channel focuses on gardening projects, DIY tutorials, and using recycled materials, which aligns closely with the home and garden category.",12
UCif4ZSCR6TQ9NgliluF6Ksw,SL Epoxy Floor Paint,Home & Garden,home-garden,,0.9,text_clues,"The channel title 'SL Epoxy Floor Paint' suggests a focus on home improvement and DIY projects, which aligns with the home & garden category.",12
UC9V_-gqJsZNOy4v_HqbRz3w,The Gardening Channel With James Prigioni,Home & Garden,home-garden,"Gardening is my passion, and growing Food Forests is my specialty. I go beyond organic gardening and work with nature rather then against it. Gardening doesn't have to be hard, and you don't have to be a servant to the garden. I can help yo",0.95,both,"The channel focuses on gardening, specifically on creating food forests and organic gardening practices, which aligns closely with home and garden topics.",12
UCBS1b2TF1uuhAomGYpFio7w,Above Ground Pros,How-To & Skills Tutorials,how-to-skills-tutorials,"We have specialized strictly with above ground pools for over 27 years. Our goal is to help above ground pool owners manage their pool as easy, as perfect, and as cost effective as possible, which is definitely possible for above ground poo",0.9,both,"The channel focuses on providing practical guidance for above ground pool owners, which aligns with how-to skills and tutorials, while also addressing a gap in education for this specific niche.",12
UC0N-iKBpHZlhSFu6BqLsHWQ,AV-Ultra,How-To & Skills Tutorials,how-to-skills-tutorials,"2010- 2015 I had the opportunities to train several Fortune 500 companies. Some of my clients include: Wells Fargo, Kohls, MGM Grand Resorts International, PBS, National Institute of Health, University of Wisconsin, while producing motion g",0.9,text_clues,"The channel focuses on providing free professional training and tutorials in motion graphics and video production, which aligns with practical step-by-step guides.",12
UCQbfC3DLce4TYulsmwf2lzQ,Ben Halsall: Final Cut Pro & Adobe Tutorials,How-To & Skills Tutorials,how-to-skills-tutorials,"I am a videographer, editor, university instructor & teach Final Cut Pro & Adobe workshops across Canada. Videos are often answers to questions from students, clients & subscribers. Drop me a message to ask yours. PRIVACY POLICY and FULL DI",0.9,both,"The channel focuses on teaching Final Cut Pro and Adobe software through tutorials, which aligns with practical skills and how-to content.",12
UC_0jev81m10XfTzggeae1Mg,BretFX,How-To & Skills Tutorials,how-to-skills-tutorials,BretFX creates free & premium Final Cut Pro Effects and shares tips and tricks for using FCPX and Apple Motion. Check out trailers for BretFX products as well as tutorials for FCPX and Apple Motion.,0.9,text_clues,"The channel focuses on creating effects and tutorials for Final Cut Pro, which aligns with practical step-by-step guides for skills and crafts.",12
UCxWulY15ahTxS0VieQp-HPg,Brody Dolyniuk,How-To & Skills Tutorials,how-to-skills-tutorials,"Welcome to Brody Dolyniuk’s channel. I’ll upload things I hope you’ll find interesting...cover songs, technical how-to videos, My car projects, etc. www.BrodyDolyniuk.com",0.8,text_clues,"The description mentions 'technical how-to videos' and 'My car projects', indicating a focus on practical skills and tutorials.",12
UC-eicAkiRdGLguiS1dS_N9Q,Clay Hayes,How-To & Skills Tutorials,how-to-skills-tutorials,"We make the best traditional archery, bow building, recurve bow hunting, bushcraft, and survival skills videos on the web. Join Clay, Liz, and the kids on outdoor adventures from bowhunting deer and elk in the Idaho mountains to chasing wil",0.9,both,"The channel focuses on traditional archery, bow building, and survival skills, which aligns with practical step-by-step guides for skills and crafts.",12
UCRqGBcNkSE1-w9pbh_j7bSw,Daniella Benita,How-To & Skills Tutorials,how-to-skills-tutorials,"Now taking clients in Doylestown, Pennsylvania! Please check out my website (linked under my channel banner) for location, menu, pricing, and contact information. I can't wait to work with you! I've loved making videos and home movies since",0.9,both,"The channel focuses on hair color tutorials and styling tips, which aligns with practical step-by-step guides for skills and crafts.",12
UCNzszbnvQeFzObW0ghk0Ckw,Dave's Garage,How-To & Skills Tutorials,how-to-skills-tutorials,"Windows History, Windows vs Linux Comparisons, Arduino Project Tutorials, Shop Projects, ESP32 Information, and more in Dave's Garage. With DIY info and practical step-by-step tutorials. From hobbyist to engineer, everyone is welcome!",0.9,text_clues,"The channel focuses on DIY info and practical step-by-step tutorials, which aligns closely with how-to skills and tutorials.",12
UC073quTeFarhKNe8ZuC6Qig,Drew Builds Stuff,How-To & Skills Tutorials,how-to-skills-tutorials,My name's Drew and I like to build and create. This channel has no specific theme -- whatever I think is a cool build or creation is what gets uploaded!,0.85,text_clues,"The channel focuses on building and creating various projects, which aligns with practical step-by-step guides for skills and crafts.",12
UC_PYpOA0xGq2-24E3RWyOyw,Drone Canada,How-To & Skills Tutorials,how-to-skills-tutorials,"Welcome to Drone club Canada, “We’re obsessed with Drones” Please Subscribe Drone Canada channel. All the newest Drone news will be here. Drone filming is the most popular thing right now. Also aerial mapping, drone search, and rescue. 41 %",0.85,both,"The channel focuses on teaching viewers how to fly drones and create drone films, indicating a strong emphasis on practical skills and tutorials.",12
UCYlZLHOzom9-MryCEodaoXg,Dylan Bates • The Final Cut Bro,How-To & Skills Tutorials,how-to-skills-tutorials,Apple Motion & Final Cut Pro Tutorials! Does anybody actually read these descriptions? You get 10 *points if you do! *points have no actual value. Terms and conditions don't really apply. 100+ Downloads and an exclusive Discord channel on m,0.9,text_clues,"The channel focuses on tutorials for Apple Motion and Final Cut Pro, which aligns with practical step-by-step guides for skills and crafts.",12
UCka3OGDqIQnPcuh1DtWcBdw,Epic Tutorials for Mobile Filmmaking + EPIC LUTs,How-To & Skills Tutorials,how-to-skills-tutorials,"Master the art of smartphone filmmaking on iPhone and Android with our EPIC tutorials, gear reviews, and color grading tools like EPIC LUTs for Apple Log on iPhone 15/16 Pro. All I want is the perfect (tiny) camera!📱📸 We dive deep into th",0.9,both,"The channel focuses on practical tutorials for smartphone filmmaking, which aligns with how-to skills and tutorials, while also mentioning specific apps and gear, indicating a tech-savvy approach.",12
UCxByVUuLdxxiqQVmbOnDEzw,Erik Grankvist,How-To & Skills Tutorials,how-to-skills-tutorials,Sometimes we hear a call from nature. When I was 18 years old I ventured out alone with only a backpack full of simple hand tools to actualize my dream. Build my own traditional off grid log cabin by hand from the materials of the Swedish w,0.9,both,"The channel focuses on building a traditional off-grid log cabin, which involves practical skills and crafts, aligning with how-to tutorials. The personal journey and learning aspect also suggest a tutorial format.",12
UCzr30osBdTmuFUS8IfXtXmg,Essential Craftsman,How-To & Skills Tutorials,how-to-skills-tutorials,"40+ years of building experience, all in one channel. Learn house-building, carpentry & construction, blacksmithing, safety & productivity, how other trades & shops function, and maybe even how to be a better version of ourselves! The video",0.9,both,"The channel focuses on practical skills related to building, carpentry, and blacksmithing, which aligns with how-to and skills tutorials, while also emphasizing the importance of craftsmanship and learning from experience.",12
